"game_id","player_id","pos","player","team","pass_cmp","pass_att","pass_yds","pass_td","pass_int","pass_sacked","pass_sacked_yds","pass_long","pass_rating","rush_att","rush_yds","rush_td","rush_long","targets","rec","rec_yds","rec_td","rec_long","fumbles_lost","rush_scrambles","designed_rush_att","comb_pass_rush_play","comb_pass_play","comb_rush_play","Team_abbrev","Opponent_abbrev","two_point_conv","total_ret_td","offensive_fumble_recovery_td","pass_yds_bonus","rush_yds_bonus","rec_yds_bonus","Total_DKP","Off_DKP","Total_FDP","Off_FDP","Total_SDP","Off_SDP","pass_target_yds","pass_poor_throws","pass_blitzed","pass_hurried","rush_yds_before_contact","rush_yac","rush_broken_tackles","rec_air_yds","rec_yac","rec_drops","offense","off_pct","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"202112120nyj","MontDJ01","WR","D.J. Montgomery","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,36,0,14,0,0,0,0,0,0,"NYJ","NOR",0,0,0,0,0,0,6.6,6.6,5.1,5.1,5.1,5.1,0,0,0,0,0,0,0,39,15,0,39,59,"NOR","NYJ",30,9,"False","outdoors","fieldturf ",46,30,13,-5.5,"NOR",43,2021-12-12
"202112120nyj","GrifRy00","TE","Ryan Griffin","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,28,0,22,0,0,0,0,0,0,"NYJ","NOR",0,0,0,0,0,0,4.8,4.8,3.8,3.8,3.8,3.8,0,0,0,0,0,0,0,8.1,23,0,36,55,"NOR","NYJ",30,9,"False","outdoors","fieldturf ",46,30,13,-5.5,"NOR",43,2021-12-12
"202112120nyj","ColeKe00","WR","Keelan Cole","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,27,0,27,0,0,0,0,0,0,"NYJ","NOR",0,0,0,0,0,0,3.7,3.7,3.2,3.2,3.2,3.2,0,0,0,0,0,0,0,108,4,0,55,83,"NOR","NYJ",30,9,"False","outdoors","fieldturf ",46,30,13,-5.5,"NOR",43,2021-12-12
"202112120nyj","CrowJa00","WR","Jamison Crowder","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,19,0,11,0,0,0,0,0,0,"NYJ","NOR",0,0,0,0,0,0,4.9,4.9,3.4,3.4,3.4,3.4,0,0,0,0,0,0,0,49.8,5,0,60,91,"NOR","NYJ",30,9,"False","outdoors","fieldturf ",46,30,13,-5.5,"NOR",43,2021-12-12
"202112120nyj","MimsDe00","WR","Denzel Mims","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NYJ","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,22,33,"NOR","NYJ",30,9,"False","outdoors","fieldturf ",46,30,13,-5.5,"NOR",43,2021-12-12
"202112120nyj","SmitVy00","WR","Vyncint Smith","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NYJ","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,11,17,"NOR","NYJ",30,9,"False","outdoors","fieldturf ",46,30,13,-5.5,"NOR",43,2021-12-12
"202112120nyj","JoneTo04","RB","Tony Jones","NOR",0,0,0,0,0,0,0,0,0,6,10,0,5,1,1,19,0,19,0,0,6,6,0,6,"NOR","NYJ",0,0,0,0,0,0,3.9,3.9,3.4,3.4,3.4,3.4,0,0,0,0,10,0,0,-4,23,0,20,29,"NOR","NYJ",30,9,"False","outdoors","fieldturf ",46,30,13,-5.5,"NOR",43,2021-12-12
"202112120nyj","VannNi00","TE","Nick Vannett","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,44,0,19,0,0,0,0,0,0,"NOR","NYJ",0,0,0,0,0,0,7.4,7.4,5.9,5.9,5.9,5.9,0,0,0,0,0,0,0,19.8,26,1,51,73,"NOR","NYJ",30,9,"False","outdoors","fieldturf ",46,30,13,-5.5,"NOR",43,2021-12-12
"202112120nyj","CallMa01","WR","Marquez Callaway","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,34,0,26,0,0,0,0,0,0,"NOR","NYJ",0,0,0,0,0,0,5.4,5.4,4.4,4.4,4.4,4.4,0,0,0,0,0,0,0,27.2,26,0,50,71,"NOR","NYJ",30,9,"False","outdoors","fieldturf ",46,30,13,-5.5,"NOR",43,2021-12-12
"202112120nyj","SmitTr03","WR","Tre'Quan Smith","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,33,0,21,0,0,0,0,0,0,"NOR","NYJ",0,0,0,0,0,0,6.3,6.3,4.8,4.8,4.8,4.8,0,0,0,0,0,0,0,18.9,14,0,49,70,"NOR","NYJ",30,9,"False","outdoors","fieldturf ",46,30,13,-5.5,"NOR",43,2021-12-12
"202112120nyj","JohnJu02","TE","Juwan Johnson","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,0,15,0,0,0,0,0,0,"NOR","NYJ",0,0,0,0,0,0,2.5,2.5,2,2,2,2,0,0,0,0,0,0,0,6,9,0,23,33,"NOR","NYJ",30,9,"False","outdoors","fieldturf ",46,30,13,-5.5,"NOR",43,2021-12-12
"202112120nyj","WinsEa00","WR","Easop Winston","NOR",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,0,0,0,"NOR","NYJ",0,0,0,0,0,0,1.5,1.5,1,1,1,1,0,0,0,0,0,0,0,-4,9,0,7,10,"NOR","NYJ",30,9,"False","outdoors","fieldturf ",46,30,13,-5.5,"NOR",43,2021-12-12
"202112120nyj","KamaAl00","RB","Alvin Kamara","NOR",0,0,0,0,0,0,0,0,0,27,120,1,16,5,4,25,0,13,0,0,27,27,0,27,"NOR","NYJ",0,0,0,0,1,0,27.5,27.5,22.5,22.5,24.5,24.5,0,0,0,0,96,24,3,28,13,0,52,74,"NOR","NYJ",30,9,"False","outdoors","fieldturf ",46,30,13,-5.5,"NOR",43,2021-12-12
"202112120oti","O'ShJa00","TE","James O'Shaughnessy","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,21,0,7,0,0,0,0,0,0,"JAX","TEN",0,0,0,0,0,0,6.1,6.1,4.1,4.1,4.1,4.1,0,0,0,0,0,0,0,21,29,0,40,73,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","AustTa00","WR","Tavon Austin","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,17,0,7,0,0,0,0,0,0,"JAX","TEN",0,0,0,0,0,0,4.7,4.7,3.2,3.2,3.2,3.2,0,0,0,0,0,0,0,37,13,0,26,47,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","MickJa01","WR","Jaydon Mickens","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"JAX","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,1,2,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","TannRy00","QB","Ryan Tannehill","TEN",20,31,191,0,0,4,30,24,81.5,4,29,1,17,0,0,0,0,0,0,3,1,39,38,1,"TEN","JAX",0,0,0,0,0,0,16.54,16.54,16.54,16.54,16.54,16.54,147,8,10,5,28,1,0,0,0,0,68,96,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","ForeDO00","RB","D'Onta Foreman","TEN",0,0,0,0,0,0,0,0,0,13,47,1,8,2,2,15,0,11,0,0,13,13,0,13,"TEN","JAX",0,0,0,0,0,0,14.2,14.2,13.2,13.2,13.2,13.2,0,0,0,0,22,25,0,1,14,0,23,32,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","OgunDa00","RB","Dare Ogunbowale","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,3,0,0,0,0,0,0,"JAX","TEN",0,0,0,0,0,0,2.5,2.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,-3,8,0,4,7,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","LawrTr00","QB","Trevor Lawrence","JAX",24,40,221,0,4,3,37,41,35.5,1,2,0,2,0,0,0,0,0,0,1,0,44,44,0,"JAX","TEN",0,0,0,0,0,0,5.04,5.04,1.04,1.04,5.04,5.04,336,4,10,9,0,2,0,0,0,0,55,100,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","RobiJa00","RB","James Robinson","JAX",0,0,0,0,0,0,0,0,0,6,4,0,5,0,0,0,0,0,0,0,6,6,0,6,"JAX","TEN",0,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,4,0,0,0,0,35,64,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","HydeCa00","RB","Carlos Hyde","JAX",0,0,0,0,0,0,0,0,0,1,2,0,2,2,1,6,0,6,0,0,1,1,0,1,"JAX","TEN",0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,0,0,0,0,0,2,0,2,4,0,12,22,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","JoneMa02","WR","Marvin Jones","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,70,0,31,0,0,0,0,0,0,"JAX","TEN",0,0,0,0,0,0,13,13,10,10,10,10,0,0,0,0,0,0,0,56,24,0,54,98,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","TreaLa00","WR","Laquon Treadwell","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,68,0,41,0,0,0,0,0,0,"JAX","TEN",0,0,0,0,0,0,10.8,10.8,8.8,8.8,8.8,8.8,0,0,0,0,0,0,0,88.2,6,0,44,80,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","ShenLa00","WR","Laviska Shenault Jr.","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,34,0,14,0,0,0,0,0,0,"JAX","TEN",0,0,0,0,0,0,7.4,7.4,5.4,5.4,5.4,5.4,0,0,0,0,0,0,0,46.9,18,1,45,82,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","McMaRa00","WR","Racey McMath","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,9,0,0,0,0,0,0,"TEN","JAX",0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,18,13,0,10,14,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","HollCo00","WR","Cody Hollister","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,0,0,0,"TEN","JAX",0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,4,2,0,43,61,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","PruiMy00","TE","MyCole Pruitt","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,5,0,0,0,0,0,0,"TEN","JAX",0,0,0,0,0,0,1.5,1.5,1,1,1,1,0,0,0,0,0,0,0,30,3,0,33,46,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","WoodLo00","QB","Logan Woodside","TEN",0,0,0,0,0,0,0,0,0,3,-3,0,-1,0,0,0,0,0,0,0,3,3,0,3,"TEN","JAX",0,0,0,0,0,0,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,0,0,0,0,-3,0,0,0,0,0,3,4,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","SwaiGe00","TE","Geoff Swaim","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,45,0,24,0,0,0,0,0,0,"TEN","JAX",0,0,0,0,0,0,7.5,7.5,6,6,6,6,0,0,0,0,0,0,0,13.2,43,0,54,76,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","FirkAn00","TE","Anthony Firkser","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,34,0,11,0,0,0,0,0,0,"TEN","JAX",0,0,0,0,0,0,7.4,7.4,5.4,5.4,5.4,5.4,0,0,0,0,0,0,0,22,16,1,30,42,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","McNiJe00","RB","Jeremy McNichols","TEN",0,0,0,0,0,0,0,0,0,8,16,0,12,1,0,0,0,0,0,0,8,8,0,8,"TEN","JAX",0,0,0,0,0,0,1.6,1.6,1.6,1.6,1.6,1.6,0,0,0,0,5,11,1,2,0,0,27,38,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","HillDo00","RB","Dontrell Hilliard","TEN",0,0,0,0,0,0,0,0,0,6,13,0,4,2,0,0,0,0,0,0,6,6,0,6,"TEN","JAX",0,0,0,0,0,0,1.3,1.3,1.3,1.3,1.3,1.3,0,0,0,0,8,5,0,-7,0,1,24,34,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","RogeCh02","WR","Chester Rogers","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,0,13,0,0,0,0,0,0,"TEN","JAX",0,0,0,0,0,0,2.3,2.3,1.8,1.8,1.8,1.8,0,0,0,0,0,0,0,7,6,0,16,23,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","FarrLu00","TE","Luke Farrell","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JAX","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","JoneJu02","WR","Julio Jones","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,33,0,16,0,0,0,0,0,0,"TEN","JAX",0,0,0,0,0,0,7.3,7.3,5.3,5.3,5.3,5.3,0,0,0,0,0,0,0,34.8,4,0,32,45,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","WestNi00","WR","Nick Westbrook-Ikhine","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,31,0,15,0,0,0,0,0,0,"TEN","JAX",0,0,0,0,0,0,6.1,6.1,4.6,4.6,4.6,4.6,0,0,0,0,0,0,0,12.9,18,0,52,73,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","ManhCh00","TE","Chris Manhertz","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"JAX","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120oti","CartTo01","TE","Tory Carter","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TEN","JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,"JAX","TEN",0,20,"False","outdoors","grass ",45,58,0,-8.5,"TEN",43.5,2021-12-12
"202112120sdg","McKiTr00","TE","Tre' McKitty","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LAC","NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,46,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","MoorJa02","WR","Jason Moore","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LAC","NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","NabeGa00","FB","Gabe Nabers","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LAC","NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","AndeSt01","TE","Stephen Anderson","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,11,0,0,0,0,0,0,"LAC","NYG",0,0,0,0,0,0,2.1,2.1,1.6,1.6,1.6,1.6,0,0,0,0,0,0,0,1,10,0,17,24,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","CookJa02","TE","Jared Cook","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,8,1,7,0,0,0,0,0,0,"LAC","NYG",0,0,0,0,0,0,8.8,8.8,7.8,7.8,7.8,7.8,0,0,0,0,0,0,0,26,0,0,31,44,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","DaniCh00","QB","Chase Daniel","LAC",0,0,0,0,0,0,0,0,0,2,-2,0,-1,0,0,0,0,0,0,0,2,2,0,2,"LAC","NYG",0,0,0,0,0,0,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,0,0,0,0,-2,0,0,0,0,0,5,7,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","CrosKe00","CB","Keion Crossen","NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NYG","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","SlayDa01","WR","Darius Slayton","NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"NYG","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1,0,1,46,67,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","GlenMi00","QB","Mike Glennon","NYG",17,36,191,2,1,2,10,60,70.5,1,7,1,7,0,0,0,0,0,1,1,0,39,39,0,"NYG","LAC",0,0,0,0,0,0,20.34,20.34,18.34,18.34,19.34,19.34,292,4,4,2,7,0,0,0,0,0,69,100,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","DixoRi00","P","Riley Dixon","NYG",0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"NYG","LAC",0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","BarkSa00","RB","Saquon Barkley","NYG",0,0,0,0,0,0,0,0,0,16,64,0,13,3,3,31,1,18,0,0,16,16,0,16,"NYG","LAC",0,0,0,0,0,0,18.5,18.5,17,17,17,17,0,0,0,0,34,30,0,9.9,21,0,38,55,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","BookDe00","RB","Devontae Booker","NYG",0,0,0,0,0,0,0,0,0,8,56,0,9,5,4,28,0,17,0,0,8,8,0,8,"NYG","LAC",0,0,0,0,0,0,12.4,12.4,10.4,10.4,10.4,10.4,0,0,0,0,28,28,0,5,26,0,28,41,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","PennEl00","RB","Elijhaa Penny","NYG",0,0,0,0,0,0,0,0,0,1,8,0,8,1,1,3,1,3,0,0,1,1,0,1,"NYG","LAC",1,0,0,0,0,0,10.1,10.1,9.6,9.6,9.6,9.6,0,0,0,0,5,3,0,0,3,0,5,7,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","RudoKy00","TE","Kyle Rudolph","NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,66,0,60,0,0,0,0,0,0,"NYG","LAC",0,0,0,0,0,0,8.6,8.6,7.6,7.6,7.6,7.6,0,0,0,0,0,0,0,23,43,0,25,36,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","ShepSt00","WR","Sterling Shepard","NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,27,0,24,0,0,0,0,0,0,"NYG","LAC",0,0,0,0,0,0,4.7,4.7,3.7,3.7,3.7,3.7,0,0,0,0,0,0,0,34,7,0,56,81,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","GollKe00","WR","Kenny Golladay","NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,15,0,10,0,0,0,0,0,0,"NYG","LAC",0,0,0,0,0,0,3.5,3.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,128,8,0,61,88,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","EngrEv00","TE","Evan Engram","NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,0,8,0,0,0,0,0,0,"NYG","LAC",0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,0,0,0,0,0,0,0,49.2,2,1,51,74,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","RossJo00","WR","John Ross","NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0,7,0,0,0,0,0,0,"NYG","LAC",0,0,0,0,0,0,1.7,1.7,1.2,1.2,1.2,1.2,0,0,0,0,0,0,0,4,3,0,11,16,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","CoopPh00","WR","Pharoh Cooper","NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,0,0,0,"NYG","LAC",0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,6,0,0,13,19,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","EkelAu00","RB","Austin Ekeler","LAC",0,0,0,0,0,0,0,0,0,12,67,1,17,4,2,17,0,10,0,0,12,12,0,12,"LAC","NYG",0,0,0,0,0,0,16.4,16.4,15.4,15.4,15.4,15.4,0,0,0,0,50,17,0,42,11,1,33,46,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","JackJu01","RB","Justin Jackson","LAC",0,0,0,0,0,0,0,0,0,9,35,0,9,1,1,7,0,7,0,0,9,9,0,9,"LAC","NYG",0,0,0,0,0,0,5.2,5.2,4.7,4.7,4.7,4.7,0,0,0,0,23,12,0,-9,16,0,20,28,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","MyarCh00","TE","Chris Myarick","NYG",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NYG","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","HerbJu00","QB","Justin Herbert","LAC",23,31,275,3,0,2,4,59,133.1,4,19,0,10,0,0,0,0,0,0,2,2,37,35,2,"LAC","NYG",0,0,0,0,0,0,24.9,24.9,24.9,24.9,24.9,24.9,246,5,7,1,17,2,0,0,0,0,66,93,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","PalmJo00","WR","Josh Palmer","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,66,1,36,0,0,0,0,0,0,"LAC","NYG",0,0,0,0,0,0,17.6,17.6,15.1,15.1,15.1,15.1,0,0,0,0,0,0,0,67.2,21,0,62,87,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","WillMi07","WR","Mike Williams","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,61,0,25,0,0,0,0,0,0,"LAC","NYG",0,0,0,0,0,0,12.1,12.1,9.1,9.1,9.1,9.1,0,0,0,0,0,0,0,19.2,42,0,59,83,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","KellJo01","RB","Joshua Kelley","LAC",0,0,0,0,0,0,0,0,0,10,33,0,12,1,1,5,0,5,0,0,10,10,0,10,"LAC","NYG",0,0,0,0,0,0,4.8,4.8,4.3,4.3,4.3,4.3,0,0,0,0,16,17,2,5,0,0,19,27,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","GuytJa01","WR","Jalen Guyton","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,87,1,59,0,0,0,0,0,0,"LAC","NYG",0,0,0,0,0,0,17.7,17.7,16.2,16.2,16.2,16.2,0,0,0,0,0,0,0,74.1,13,0,42,59,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120sdg","ParhDo00","TE","Donald Parham","LAC",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,15,0,0,0,0,0,0,"LAC","NYG",0,0,0,0,0,0,3.3,3.3,2.3,2.3,2.3,2.3,0,0,0,0,0,0,0,9,4,0,29,41,"NYG","LAC",21,37,"False","dome","matrixturf",72,45,0,-9,"LAC",43,2021-12-12
"202112120tam","HowaO.00","TE","O.J. Howard","TAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TAM","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,"BUF","TAM",27,33,"True","outdoors","grass ",82,66,4,-3.5,"TAM",54.5,2021-12-12
"202112120tam","DardJa00","WR","Jaelon Darden","TAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TAM","BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"BUF","TAM",27,33,"True","outdoors","grass ",82,66,4,-3.5,"TAM",54.5,2021-12-12
